dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPD,A,2026,138194326000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPD,A,2027,144134668000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPD,A,2028,150136098000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPD,A,2029,156660719000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPD,A,2030,163817641000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPD,A,2031,171301521000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPDPC,A,2026,7574.858547,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPDPC,A,2027,7839.381286,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPDPC,A,2028,8102.710235,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPDPC,A,2029,8389.936422,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPDPC,A,2030,8706.527436,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPDPC,A,2031,9035.87974,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPPC,A,2026,7574.858547,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPPC,A,2027,7839.381286,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPPC,A,2028,8102.710235,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPPC,A,2029,8389.936422,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPPC,A,2030,8706.527436,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPPC,A,2031,9035.87974,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPC,A,2026,6586.907615,0,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPC,A,2027,6699.377586,0,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPC,A,2028,6820.459973,0,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPC,A,2029,6957.611131,0,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPC,A,2030,7111.858822,0,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPC,A,2031,7270.18175,0,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPPPPC,A,2026,14715.728695,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPPPPC,A,2027,14966.996462,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPPPPC,A,2028,15237.505123,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPPPPC,A,2029,15543.912825,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPPPPC,A,2030,15888.515682,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDPRPPPPC,A,2031,16242.222974,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_D,A,2026,114.998706,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_D,A,2027,117.016561,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_D,A,2028,118.800056,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_D,A,2029,120.586452,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_D,A,2030,122.42267,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_D,A,2031,124.286848,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_FY,A,2026,138194326000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_FY,A,2027,144134668000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_FY,A,2028,150136098000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_FY,A,2029,156660719000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_FY,A,2030,163817641000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_FY,A,2031,171301521000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_R,A,2026,120170331000,9,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_R,A,2027,123174589000,9,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_R,A,2028,126377128000,9,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_R,A,2029,129915688000,9,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_R,A,2030,133813158000,9,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_R,A,2031,137827553000,9,,3,,,B1GQ,,,,,,,,,Q,,,,XDC,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_RPCH,A,2026,2.51,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_RPCH,A,2027,2.5,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_RPCH,A,2028,2.6,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_RPCH,A,2029,2.8,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_RPCH,A,2030,3,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGDP_RPCH,A,2031,3,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGSD_NGDP,A,2026,26.352204,0,,3,,,B8GNAT,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGSD_NGDP,A,2027,26.583137,0,,3,,,B8GNAT,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGSD_NGDP,A,2028,26.631318,0,,3,,,B8GNAT,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGSD_NGDP,A,2029,26.68546,0,,3,,,B8GNAT,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGSD_NGDP,A,2030,26.814899,0,,3,,,B8GNAT,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NGSD_NGDP,A,2031,26.820825,0,,3,,,B8GNAT,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NID_NGDP,A,2026,21.140276,0,,3,,,P5,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NID_NGDP,A,2027,22.028415,0,,3,,,P5,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NID_NGDP,A,2028,22.259279,0,,3,,,P5,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NID_NGDP,A,2029,22.642106,0,,3,,,P5,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NID_NGDP,A,2030,23.21624,0,,3,,,P5,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,NID_NGDP,A,2031,23.745737,0,,3,,,P5,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPI,A,2026,117.138285,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPI,A,2027,119.023844,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPI,A,2028,120.809201,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPI,A,2029,122.621339,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPI,A,2030,124.460659,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPI,A,2031,126.327569,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIE,A,2026,117.943155,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIE,A,2027,119.794778,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIE,A,2028,121.675471,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIE,A,2029,123.585689,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIE,A,2030,125.525896,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIE,A,2031,127.496563,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIEPCH,A,2026,3.045821,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIEPCH,A,2027,1.569929,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIEPCH,A,2028,1.569929,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIEPCH,A,2029,1.569929,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIEPCH,A,2030,1.569929,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIEPCH,A,2031,1.569929,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIPCH,A,2026,2.882161,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIPCH,A,2027,1.609686,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIPCH,A,2028,1.5,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIPCH,A,2029,1.5,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIPCH,A,2030,1.5,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PCPIPCH,A,2031,1.5,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPEX,A,2026,0.427473,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPEX,A,2027,0.425627,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPEX,A,2028,0.425136,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPEX,A,2029,0.42399,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPEX,A,2030,0.42268,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPEX,A,2031,0.421506,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPGDP,A,2026,323281962000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPGDP,A,2027,338640441000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPGDP,A,2028,353148023000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPGDP,A,2029,369491345000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPGDP,A,2030,387569273000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPGDP,A,2031,406403050000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPPC,A,2026,17720.084573,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPPC,A,2027,18418.410804,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPPC,A,2028,19059.081261,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPPC,A,2029,19788.042055,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPPC,A,2030,20598.4074,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPPC,A,2031,21437.107233,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPSH,A,2026,0.145126,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPSH,A,2027,0.144154,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPSH,A,2028,0.143303,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPSH,A,2029,0.142845,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPSH,A,2030,0.142783,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,PPPSH,A,2031,0.142725,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TMG_RPCH,A,2026,8.485404,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TMG_RPCH,A,2027,7.376025,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TMG_RPCH,A,2028,8.585373,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TMG_RPCH,A,2029,8.508439,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TMG_RPCH,A,2030,9.838331,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TMG_RPCH,A,2031,8.83224,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TM_RPCH,A,2026,7.891295,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TM_RPCH,A,2027,6.497334,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TM_RPCH,A,2028,7.709378,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TM_RPCH,A,2029,8.00547,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TM_RPCH,A,2030,9.235229,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TM_RPCH,A,2031,8.385645,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TXG_RPCH,A,2026,2.427426,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TXG_RPCH,A,2027,1.945303,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TXG_RPCH,A,2028,4.44949,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TXG_RPCH,A,2029,3.425332,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TXG_RPCH,A,2030,4.453618,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TXG_RPCH,A,2031,3.701708,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TX_RPCH,A,2026,2.427426,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,ECU,TX_RPCH,A,2027,1.945303,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/26/2025
