dataflow,IMF.RES:WEO(9.0.0),R,G001,PALLFNFW,A,2031,191.310717,0,,3,,,,,,,PALLFNF,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PALUM,A,2026,3340.908429,0,,3,,,,,,,PALUM,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PALUM,A,2027,3254.835833,0,,3,,,,,,,PALUM,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PALUM,A,2028,3132.44,0,,3,,,,,,,PALUM,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PALUM,A,2029,3042.356667,0,,3,,,,,,,PALUM,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PALUM,A,2030,2965.44,0,,3,,,,,,,PALUM,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PALUM,A,2031,2924.19,0,,3,,,,,,,PALUM,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBANSOP,A,2026,1211.702637,0,,3,,,,,,,PBANSOP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBANSOP,A,2027,1211.702637,0,,3,,,,,,,PBANSOP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBANSOP,A,2028,1211.702637,0,,3,,,,,,,PBANSOP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBANSOP,A,2029,1211.702637,0,,3,,,,,,,PBANSOP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBANSOP,A,2030,1211.702637,0,,3,,,,,,,PBANSOP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBANSOP,A,2031,1211.702637,0,,3,,,,,,,PBANSOP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBARL,A,2026,125.680755,0,,3,,,,,,,PBARL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBARL,A,2027,130.198439,0,,3,,,,,,,PBARL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBARL,A,2028,130.198439,0,,3,,,,,,,PBARL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBARL,A,2029,130.198439,0,,3,,,,,,,PBARL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBARL,A,2030,130.198439,0,,3,,,,,,,PBARL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBARL,A,2031,130.198439,0,,3,,,,,,,PBARL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEEF,A,2026,328.157977,0,,3,,,,,,,PBEEF,,,,,MP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEEF,A,2027,314.876756,0,,3,,,,,,,PBEEF,,,,,MP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEEF,A,2028,309.099609,0,,3,,,,,,,PBEEF,,,,,MP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEEF,A,2029,309.099609,0,,3,,,,,,,PBEEF,,,,,MP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEEF,A,2030,309.099609,0,,3,,,,,,,PBEEF,,,,,MP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEEF,A,2031,309.099609,0,,3,,,,,,,PBEEF,,,,,MP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEVEW,A,2026,168.810081,0,,3,,,,,,,PBEVE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEVEW,A,2027,159.536602,0,,3,,,,,,,PBEVE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEVEW,A,2028,157.570054,0,,3,,,,,,,PBEVE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEVEW,A,2029,157.570054,0,,3,,,,,,,PBEVE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEVEW,A,2030,157.570054,0,,3,,,,,,,PBEVE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PBEVEW,A,2031,157.570054,0,,3,,,,,,,PBEVE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCEREW,A,2026,134.611872,0,,3,,,,,,,PCERE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCEREW,A,2027,146.205184,0,,3,,,,,,,PCERE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCEREW,A,2028,146.515668,0,,3,,,,,,,PCERE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCEREW,A,2029,144.831339,0,,3,,,,,,,PCERE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCEREW,A,2030,144.831339,0,,3,,,,,,,PCERE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCEREW,A,2031,144.831339,0,,3,,,,,,,PCERE,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALAU,A,2026,135.601486,0,,3,,,,,,,PCOALAU,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALAU,A,2027,143.176523,0,,3,,,,,,,PCOALAU,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALAU,A,2028,143.310932,0,,3,,,,,,,PCOALAU,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALAU,A,2029,143.44086,0,,3,,,,,,,PCOALAU,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALAU,A,2030,143.44086,0,,3,,,,,,,PCOALAU,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALAU,A,2031,143.525986,0,,3,,,,,,,PCOALAU,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALSA,A,2026,105.767583,0,,3,,,,,,,PCOALSA,,,,,XP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALSA,A,2027,114.116667,0,,3,,,,,,,PCOALSA,,,,,XP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALSA,A,2028,112.983333,0,,3,,,,,,,PCOALSA,,,,,XP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALSA,A,2029,112.95,0,,3,,,,,,,PCOALSA,,,,,XP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALSA,A,2030,113.216667,0,,3,,,,,,,PCOALSA,,,,,XP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALSA,A,2031,113.25,0,,3,,,,,,,PCOALSA,,,,,XP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALW,A,2026,178.839058,0,,3,,,,,,,PCOAL,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALW,A,2027,190.723813,0,,3,,,,,,,PCOAL,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALW,A,2028,189.940045,0,,3,,,,,,,PCOAL,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALW,A,2029,190.00687,0,,3,,,,,,,PCOAL,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALW,A,2030,190.21385,0,,3,,,,,,,PCOAL,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOALW,A,2031,190.300455,0,,3,,,,,,,PCOAL,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOCO,A,2026,3597.929947,0,,3,,,,,,,PCOCO,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOCO,A,2027,3631.246834,0,,3,,,,,,,PCOCO,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOCO,A,2028,3667.481715,0,,3,,,,,,,PCOCO,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOCO,A,2029,3667.481715,0,,3,,,,,,,PCOCO,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOCO,A,2030,3667.481715,0,,3,,,,,,,PCOCO,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOCO,A,2031,3667.481715,0,,3,,,,,,,PCOCO,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFOTM,A,2026,322.815201,0,,3,,,,,,,PCOFFOTM,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFOTM,A,2027,299.940215,0,,3,,,,,,,PCOFFOTM,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFOTM,A,2028,289.642165,0,,3,,,,,,,PCOFFOTM,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFOTM,A,2029,289.642165,0,,3,,,,,,,PCOFFOTM,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFOTM,A,2030,289.642165,0,,3,,,,,,,PCOFFOTM,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFOTM,A,2031,289.642165,0,,3,,,,,,,PCOFFOTM,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFROB,A,2026,174.462808,0,,3,,,,,,,PCOFFROB,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFROB,A,2027,160.07319,0,,3,,,,,,,PCOFFROB,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFROB,A,2028,159.202215,0,,3,,,,,,,PCOFFROB,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFROB,A,2029,159.202215,0,,3,,,,,,,PCOFFROB,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFROB,A,2030,159.202215,0,,3,,,,,,,PCOFFROB,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFROB,A,2031,159.202215,0,,3,,,,,,,PCOFFROB,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFW,A,2026,196.951968,0,,3,,,,,,,PCOFF,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFW,A,2027,181.852069,0,,3,,,,,,,PCOFF,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFW,A,2028,178.217925,0,,3,,,,,,,PCOFF,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFW,A,2029,178.217925,0,,3,,,,,,,PCOFF,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFW,A,2030,178.217925,0,,3,,,,,,,PCOFF,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOFFW,A,2031,178.217925,0,,3,,,,,,,PCOFF,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOPP,A,2026,13127.38096,0,,3,,,,,,,PCOPP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOPP,A,2027,13260.4275,0,,3,,,,,,,PCOPP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOPP,A,2028,13332.156667,0,,3,,,,,,,PCOPP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOPP,A,2029,13382.156667,0,,3,,,,,,,PCOPP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOPP,A,2030,13411.781667,0,,3,,,,,,,PCOPP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOPP,A,2031,13433.24,0,,3,,,,,,,PCOPP,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOTTIND,A,2026,78.51574,0,,3,,,,,,,PCOTTIND,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOTTIND,A,2027,84.062487,0,,3,,,,,,,PCOTTIND,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOTTIND,A,2028,84.16926,0,,3,,,,,,,PCOTTIND,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOTTIND,A,2029,83.946817,0,,3,,,,,,,PCOTTIND,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOTTIND,A,2030,83.946817,0,,3,,,,,,,PCOTTIND,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCOTTIND,A,2031,83.946817,0,,3,,,,,,,PCOTTIND,,,,,UP,,,,USCPP,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIEPCH,A,2026,4.368314,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIEPCH,A,2027,3.450537,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIEPCH,A,2028,3.275912,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIEPCH,A,2029,3.177669,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIEPCH,A,2030,3.20391,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIEPCH,A,2031,3.181041,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIPCH,A,2026,4.423129,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIPCH,A,2027,3.655658,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIPCH,A,2028,3.364423,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIPCH,A,2029,3.215783,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIPCH,A,2030,3.201812,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PCPIPCH,A,2031,3.201116,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFANDBW,A,2026,137.348007,0,,3,,,,,,,PFANDB,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFANDBW,A,2027,137.442902,0,,3,,,,,,,PFANDB,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFANDBW,A,2028,137.074786,0,,3,,,,,,,PFANDB,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFANDBW,A,2029,135.248049,0,,3,,,,,,,PFANDB,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFANDBW,A,2030,135.273828,0,,3,,,,,,,PFANDB,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFANDBW,A,2031,135.273828,0,,3,,,,,,,PFANDB,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFISH,A,2026,2003.248718,0,,3,,,,,,,PFSHMEAL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFISH,A,2027,2003.248718,0,,3,,,,,,,PFSHMEAL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFISH,A,2028,2003.248718,0,,3,,,,,,,PFSHMEAL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFISH,A,2029,2003.248718,0,,3,,,,,,,PFSHMEAL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFISH,A,2030,2003.248718,0,,3,,,,,,,PFSHMEAL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFISH,A,2031,2003.248718,0,,3,,,,,,,PFSHMEAL,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFOODW,A,2026,134.686014,0,,3,,,,,,,PFOOD,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFOODW,A,2027,135.573563,0,,3,,,,,,,PFOOD,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFOODW,A,2028,135.34069,0,,3,,,,,,,PFOOD,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFOODW,A,2029,133.359394,0,,3,,,,,,,PFOOD,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFOODW,A,2030,133.387354,0,,3,,,,,,,PFOOD,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PFOODW,A,2031,133.387354,0,,3,,,,,,,PFOOD,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PGNUTS,A,2026,2416.671875,0,,3,,,,,,,PGNUTS,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PGNUTS,A,2027,2416.671875,0,,3,,,,,,,PGNUTS,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PGNUTS,A,2028,2416.671875,0,,3,,,,,,,PGNUTS,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PGNUTS,A,2029,2416.671875,0,,3,,,,,,,PGNUTS,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PGNUTS,A,2030,2416.671875,0,,3,,,,,,,PGNUTS,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PGNUTS,A,2031,2416.671875,0,,3,,,,,,,PGNUTS,,,,,UP,,,,USDPMT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PHARDW,A,2026,91.421261,0,,3,,,,,,,PHARD,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PHARDW,A,2027,91.421261,0,,3,,,,,,,PHARD,,,,CPIX,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G001,PHARDW,A,2028,91.421261,0,,3,,,,,,,PHARD,,,,CPIX,,,,,IX,,,OL,
